id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,target
15,-2.7007306118668466,-1.0435630288833049,0.0,0.0,0.0,-1.8421160572798887,0.0,0.0,-3.184996190314384,0.0,0.0,-2.9591645912928444,0.0,1.166160575193115,0.0,0.06013885921067774,0.0,3.160029601285276,0.0,1.004402631788723,0.0,-1.1660805886508934,0.5313412536867475,2.0587775248820157,0.0,2.326274516077538,0.0,0.0,0.8923313166495199,1.7985844089609067,0.0,0.4084170955052612,-0.6960487879966801,-0.37085711952820005,0.0,1.1034703533404446,0.0,0.0,0.0,0.0,-1.2750842497837043,0.0,1.7426203969822596,-0.009913196837127464,-0.5755878444437184,0.0,-0.8631984371203989,1.1459170317946872,0.0,0.0,-2.7535372529140107,0.0,2.431123005563156,1.3934822263390196,1.7730155239412881,0.0,0.0,-0.8828817258384398,0.0,1.1394323454182693,0.0,1.4491829027890333,0.0,-0.5295291160575025,0
18,1.2676670399930667,-0.3943728942548176,0.0,-0.4731512986586984,-0.7541831637955488,0.0,0.0,0.0,0.407799584832625,0.9883485436511406,0.0,0.0,0.0,1.5454388147967535,-2.4828700980217526,0.0,0.0,-2.0782679685008874,0.0,0.0,0.0,0.0,1.5455471550416213,0.0,2.6566895939567994,0.0,-1.0857362358619937,0.0,-1.3696276822901237,0.0,-2.7130477352154925,-3.7747453729214393,0.0,2.67275403171271,1.4603043291115259,0.0,0.0,-3.6170515226894184,0.0,0.0,-0.25678052233373516,0.9460224613131116,1.2907032272903116,0.0,-1.3908820233484676,-1.0855064171438669,-1.2979822798025762,-1.7135330305205227,0.0,0.16463023461534831,0.0,0.3803979958844954,0.0,0.0,2.333480746203251,0.0,0.2910952298556162,0.0,1.967020131971009,0.0,0.9993545872126952,0.0,-3.147214103748451,0.0,3
19,0.0,0.0,0.21604465385349514,0.0,-2.178323877799221,0.0,-2.523696292671863,0.0,0.0,0.0,3.476832240759498,-0.4307847987045388,-0.8289742005558116,0.0,0.0,0.030613291470852677,-1.5268458930850732,-2.1848604498358632,-1.9997406673355798,2.481223232803997,0.0,0.41146277194724173,1.7482680259020658,0.6593636536037061,0.0,0.0,0.0,-0.639934792406836,0.0,0.0,-0.38234734118780744,0.0,0.0,1.1222931965669254,-0.7983291538911946,0.0,-0.9611568472259188,0.0,0.21479117736301423,-4.097826499109081,0.0,1.9655250380982232,0.0,1.1105154562642459,0.0,0.0,0.0,0.0,0.0,0.5069299041375048,2.0002540716525403,0.0,0.4033316604340116,0.0,0.0,0.0,0.0,-2.8562387153279305,2.2822460005499203,1.4915472529803293,0.0,1.2859223771112422,-1.3736725769815283,4.169901872835689,2
20,0.0,1.612186571939209,-0.4030360207843296,0.0,0.0,-3.961280361597839,0.0,-0.5941214478393884,-1.1109104558671432,0.0,-0.24443539343664294,0.0,1.970978191062261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42945087660165226,0.7329501123613589,1.6200325250021796,0.0,-2.0546538781383137,-0.3623994417599903,0.0,-2.417863122414942,0.0,0.0,-2.8368117240234088,0.0,-2.596229809953951,1.6831691746921282,0.0,0.9439853134858376,0.0,0.0,-0.6924130967219913,0.0,1.4046846443962084,-1.340533697905791,0.0,1.6728710658230284,0.0,0.0,0.0,1.368962445832973,0.0,-1.9857282789169057,1.253178331628191,-0.3914745131346628,-3.436605021869462,-1.3334720021364832,-2.859563907008899,-0.5736422192163678,0.745763915388191,2
22,-0.4790904605827635,0.0,0.9110244034256942,0.0,0.0,-1.0200137434214895,2.896677436657355,0.0,0.0,4.3914892711924995,1.1174112995930443,-0.030446687636823455,-0.8361976921979233,-0.30621432281321403,-0.38985858955872055,-0.7066669445720505,1.2101168612254527,-1.1338696022736245,0.0,-1.3987955206718268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48501122901827876,0.0,0.0,0.0,0.0,0.0,0.0,-0.6788150410669448,1.3089231352403434,0.0,0.0,-0.024992762495759158,-0.6836419732022295,0.0,0.0,-1.5369062890842815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4851610239288138,0.0,0.0,0.0,-0.40396553555929937,0.3589970057551947,0.08304434180389077,1.6772293484398926,-2.037798262601975,-0.35883264066686826,5
23,0.07665296301849264,0.05779301371782841,0.0,4.596994198764387,0.0,0.0,0.07863787822709895,0.0,0.0,0.0,0.0,0.0,1.3812027157398132,0.0,0.0,0.0,0.0,0.0,0.0,-0.8233958372262924,0.0,-0.34214131794853886,-0.09871534965140238,0.0,0.323233439402433,0.0,0.0,0.0,0.0984614109155052,0.0,0.0,2.216497534277435,0.0,-4.376631819361889,0.0,0.0,0.0,0.0,0.0,0.9400475851863079,0.0,3.051995867795011,-1.0941456940903114,0.0,0.0,-0.7249539055207677,3.1121307900233672,-0.014691886347976357,0.0,0.09193927752102127,0.0,0.0,0.0,-3.39044620457788,-2.019025851634722,0.0,2.0672865750977696,-0.05017853749781795,1.0651352379060106,-3.067695970532501,0.7565747064704691,-0.19792680327514542,1.2299368495259166,2.274551249844236,4
26,0.34914214676626587,0.0,0.0,0.0,0.0,-1.6562375195124048,0.0,0.0,-3.1746406196663677,0.0,-2.2561628968252947,0.0,0.1509919170730347,0.0,0.0,-1.961576193671829,0.8449997637759715,-3.6157581177389653,4.678481696510804,0.0,0.08318799152018175,-1.5460493607069856,3.7015451537934814,1.4919858689457457,0.0,0.0,-1.3744797175168273,2.0340150336117264,1.373806004119321,-0.4564615520143094,0.0,0.0,-1.319536926891873,0.20945100671724548,-0.651547460358854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.020267278958145,0.0,-0.828397698185235,0.0,0.0,0.0,0.0,-1.604387456729286,0.0,0.674671828883815,0.0,-0.4710574527632494,0.0,0.47832730084237673,0.0,-1.545642365595817,0.6055953715536814,1.7362396132364961,0.0,0.032343875944036225,-0.609727477881213,1
28,0.0,-0.17878656477108756,0.0,-6.29351688464226,-1.7613119780148894,0.0,0.0,-1.454111663166883,0.0,1.0026669382941098,-2.8929493344943715,0.0,-0.3340700633371292,0.5017436549843609,0.2025459167728273,0.0,-0.47680236124474606,0.0,1.460327250623057,0.0,-0.743346766503126,-1.09349129091952,0.0,-0.4262817246985813,0.0,0.0,0.0,-1.1289491662280007,-0.2327695816139923,0.0,0.0,0.0,0.0,0.0,0.0,2.5529330111611435,1.0243634196761995,2.417384002819045,0.7912752287448703,0.0,0.45806636156535685,0.0,0.044847692701714736,0.0,0.0,-1.1822525914223758,1.2936836858848983,2.191372729562759,2.1344320461492488,0.0,-0.3820948205194269,0.0,0.0,-1.0102328634200166,0.0,0.0,0.49790408204532455,-0.5520463602237391,-0.16369121738215436,0.973738430755347,1.2213947372765475,0.0,0.40464081912580285,0.4432954470235446,0
32,-0.7283161873291486,0.0,-4.078506436633882,0.0,-1.5518246688235633,-1.743968760141409,0.0,-0.3987734940197329,0.0,0.0,-1.8411616412917884,-3.647474281149938,-0.6921419386109253,0.4975100927488313,-0.33654763289777956,0.0,0.0,2.353968311045547,0.0,-0.9736630517877543,0.0,0.0,-1.7654195275654598,0.0,2.261842061389549,0.0,0.0,0.0,0.0,0.0,2.5813049364365357,0.0,-0.4423364108448856,0.0,0.28262935263586475,0.1671404738931641,1.0623343272875754,-0.04710967471300859,-0.8219277156536257,0.0,0.0,1.1370788632580628,0.0,1.2671115987916375,-0.4579467757870568,0.0,0.0,2.3337516145471153,0.0,-1.9590521113505064,0.0,-0.26753812136531746,0.0,1.211285572428728,0.0,-1.0514803344507566,0.0,0.0,-1.9279014884782288,0.32621708688138606,-0.31304328737462006,1.1261524550521207,0.0,0.0,0
33,-3.134838006378747,-0.36665597110570247,0.0,0.0,-2.6272030329312184,0.0,0.30117599413825147,0.0,0.0,0.0,0.0,0.0,-0.8771729641082968,2.216360406732634,0.0,-2.0890844120845906,2.551308113644793,0.0,-0.1510373951701205,1.375109024606517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5424983972231332,0.0,0.0,0.0,-0.6420063575429733,-0.13796654117909482,0.0,-0.19241155657149883,2.647537454591818,0.5479984814100342,-0.9722532862238686,-2.384121340519976,0.0,2.096021814843514,0.0,0.0,0.0,0.0,0.7947067731962584,0.0,0.0,0.0,0.0,-0.25551037446783553,0.013638541058155493,0.8515517205206048,2.6732057010626606,0.2775966333477582,-0.7215670432018783,1.1049831014855984,0
34,-1.8562407714609825,0.0,0.0,-3.7901820010757303,0.0,0.0,0.0,-0.7273229879656135,-3.721157061390644,0.0,-1.4415321264444183,0.0,2.179687265108282,1.6578792187203717,0.0,-1.2109320975040827,0.0,-4.661287419359505,0.0,-1.7585770986442713,0.463754952070298,-2.798858840892553,1.0003833224069256,0.0,0.0,0.0,-2.225401614524987,0.0,0.0,0.0,0.0,0.7848126292803197,0.0,0.0,0.0,0.0,1.5854258508372665,-0.6413942287615482,0.0,0.0,-0.8672864020186363,3.1330537805405765,-0.13215035508631862,2.249307124745257,1.277719976769374,1.1271147579301384,0.17645385793632037,0.20143599687902342,0.0,-0.7450867221064309,0.02817717239287426,2.072732423038283,0.0,-1.0070025671507372,0.3622034292113081,0.0,0.0,1.9366164659953702,-0.6290744863790914,-0.4338147147581124,-0.32474663519264063,-0.8988382819362343,0.869063666274648,0.08422975238282294,1
35,-3.1680793922001884,0.0,-3.4046671949132836,0.0,0.0,0.0,0.0,0.0,0.0,-0.5935983555002662,-0.9100739744527266,-0.9430305377199997,-1.8639248057952766,0.0,-2.0731423636159816,0.0,1.4426453655359661,1.1990514926497537,0.0,0.0,0.0,0.0,-1.775412775027072,0.2385142700659748,0.0,0.0,0.0,-0.1935514360182159,2.960092626600625,0.0,0.0,0.0,0.0,-1.767770100479256,0.0,0.0,0.0,0.0,0.9679420509500956,0.0,-1.1409640446071303,-0.9356330228660961,0.0,0.0,-0.13130034579446975,-1.0925130495444888,0.7457604797589683,2.0688494357639735,1.8186281798898536,-0.1662928368902155,0.0,0.0,-0.19481497824489558,0.2367416026247359,0.0,-1.2958351881704342,0.0,0.0,-0.49965230396627547,2.623243664324897,5.554851864776573,0.0,-2.2475261630227226,-1.4391261897300447,0
36,-3.3127102543965834,-2.344338813120089,-3.180281886964536,0.0,-2.613163345253461,-1.0521144264401108,-0.5891185532454251,1.3195886043691143,0.0,1.108900559769049,0.0,0.0,0.0,0.0,0.0,1.173566541948386,1.5165377615126727,3.103657260777851,0.1586988392501335,0.0,0.0,0.23307287524011264,0.0,0.0,0.0,1.0139511861889958,0.0,2.0163541785085943,0.069766957196021,0.0,2.6474044222012596,0.756356832331287,0.0,0.0,-0.017240655211887224,0.0,0.0,2.365211991249332,0.09048833966474837,0.0,0.0,0.0,0.0,0.0,0.0,0.02447026332272939,0.0,1.7484362572155043,1.8690559834109066,0.9865097264555216,0.0,0.0,0.21537003366740992,0.0,-0.4753291810992316,0.0,0.0,0.0,0.3765858779274447,0.0,2.5564133699835185,-2.216624091515242,-5.782131049526258,-2.1067846946016613,0
39,-3.8980894350775523,-0.22014173691042943,-0.10076943926069959,0.0,0.0,0.17871930334012243,-0.027383447723219878,0.0,1.6897157827063183,0.0,-0.6898447123365588,-2.4826618599748453,0.0,0.0,-2.0136183736588,1.0912379795194467,0.0,0.0,0.0,0.0,0.0,1.6139391654539192,0.0,0.0,0.0,0.0,-0.4864763037435669,0.0,-0.43978690957887356,-2.3104460186854343,0.0,0.0,-2.1027034273917,0.0,-3.925358869036564,-0.8484773971062171,0.0,0.39913349596937553,2.538781963608402,0.0,0.0,0.0,0.0,0.0,1.3022467540267928,0.0,0.0,-0.13909185679903335,1.7067149129099608,-1.084324577012993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8607607091803517,1.123541049672922,1.5199584783245594,1.0411256329455252,-1.8742263855854409,0.21316649227851814,2
40,0.1769209522755406,0.0,0.0,-0.7132545239426816,-1.2286436991828067,0.0,0.0,-3.3745703766581094,0.0,0.0,-3.3712947046804573,0.0,0.0,2.65619393760923,0.0,0.849365250845068,0.0,0.0,0.0,-2.5747948053589704,0.0,0.0,0.0,4.1328440041482395,-1.514826444107142,0.0,0.0,0.0,0.0,0.0,0.0,-1.2041631906820567,-3.3028248405063314,1.976303715560221,1.7032315560203721,0.0,0.0,-2.661886198522699,0.0,-1.2147760199728947,0.0,0.0,-1.540126560178867,0.0,1.8178893709901636,-0.03036591960152235,0.541344668242755,0.0,0.0,0.0,0.33936155765186055,0.0,0.6084665701811746,0.0,0.0,0.0,-0.20839466486434022,0.0,-3.9409162066349768,0.0,0.994144208141644,-2.0610765298894265,1.0186246767470957,0.5327367956785274,1
42,0.0,0.0,0.0,-2.5675411312869474,0.0,0.0,0.9668242906454028,4.3596208830539815,0.032289846505966335,0.0,-3.8686391026046536,0.0,2.885364006409507,-0.7312162188406687,-3.4679078803023895,1.3971659713813886,0.0,-1.6811917389616884,-0.7145403409394089,0.5040784460939004,0.0,0.0,1.2987830003256355,0.28785516948433004,0.0,-0.40887454256323363,2.522421344102204,0.0,1.747174937858531,0.0,0.4182547426426682,0.0,-0.08188713292667063,0.0,0.5199636119890072,2.0290547999296713,0.0,1.6486134492167506,0.0,-0.4208887155908072,-0.9419368568556709,0.0,2.16975331638083,1.9929929357024632,-1.8013303973173964,0.0,0.0,0.3015314418134779,0.0,5.224129718830257,0.0,0.0,0.0,0.0,-0.44575930012585174,0.0,0.0,0.0,0.14763963013743475,-0.31898766373679,-0.8877644435915756,0.5153804209076326,0.34719559352288165,-0.5796809066363345,2
43,0.0,-0.5511779895198288,0.0,0.0,-1.511323236852517,0.8914896428068477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408915112122872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.381801301220785,1.2084165767634643,0.0,-2.2775755162688394,-0.7403863574199248,0.0,3.397314735211295,-1.1357725403650927,-0.6881253880954629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1502539192057604,0.0,0.0,0.0,0.0,0.0,0.9443253090746611,0.0,0.0,1.2841156910205838,0.0,-0.5477016815637161,1.741347706817723,-0.8210164567041127,-1.6584142041288619,0.0,0.0,-1.36216280618703,-0.12715739232095602,0.0,2.2812644914292908,-0.02949709535912126,0.33785458113737926,-0.4251190546114292,0
45,-0.8037146496567027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.876633632326945,0.0,0.0,0.0,3.063785363262869,-1.7597104939770611,0.0,0.0,0.0,-3.446786838410831,-0.2855864263273519,0.0,0.0,0.0,0.6683634650080608,0.21616138919558825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0482982831607794,-0.48473700521543595,0.0,0.0,0.0,-2.3518404105972177,0.0,0.0,0.0,1.173945266849542,3.557714900490346,0.0,1.6086111607014446,-0.035738827026139244,0.7357745491865422,0.0,0.0,1.9667605165100155,0.0,0.9723958206619954,0.0,3.455852981682141,1.2748850113394816,0.0,0.0,-0.4211996483358054,0.0,0.0,2.0246485947571937,0.0,-0.507204149214951,-0.21436379354148474,3
46,0.0,-3.556403586931111,0.0,0.0,0.0,-2.012430262323477,-1.1948107681940083,-0.32794993114235416,-0.3816141479531947,-1.7869749367063394,0.0,0.0,0.0,0.0,-1.976921735660291,0.0,1.1853856211215055,0.9037161930562965,0.0,0.0,0.0,0.0,0.0,0.29952301876766363,-1.8258771621979941,0.0,0.0,0.0,1.5144059080200578,0.0,0.0,0.0,-0.03132096667445031,-1.5618889767716824,1.5697534888072102,0.0,-0.45815651334859103,0.0,0.0,-2.4538163336450927,0.0,0.0,1.7138641778918513,0.0,-1.1433747319077692,-0.11830946778076434,0.0,0.14072042555507536,0.0,0.0,0.0,-0.09895150888271892,0.0,0.11417066342646118,0.0,0.0,0.5491173240569828,0.0,0.004945105942824676,1.16968539056491,-0.44676630872965106,0.5516847022733559,-2.3265512161096864,-0.027990069068421445,0
47,0.0,0.0,-1.970954554996092,0.0,0.0,0.0,0.8819033959285618,0.0,0.0,0.511307845376992,0.0,0.0,-1.993378062049459,0.04889260658322958,0.0,0.0,0.0,0.0,1.2295662162604555,-1.5050175246232378,0.0,0.33615994762716256,0.0,1.7670664496004342,0.09210688842636311,0.0,0.0,-0.43571685265742216,0.0,0.0,0.0,0.0,2.092469357731878,0.3231186452741869,0.0,0.0,0.0,-0.11327121694334735,0.0,0.0,0.0,-0.5218705281511435,0.0,0.0,0.0,0.0,-1.9726489735784207,-0.7132323835282037,2.611591255460821,0.0,-0.31198206550547425,1.509084248356065,0.0,0.0676409822172988,-0.28031578165020876,0.0,0.0,0.2223305004279646,1.742345162933215,-1.2364295911605487,4.865378601378414,1.309591857357574,-0.1293481494286588,0.0,0
48,0.0,0.0,0.0,-0.17970754884396356,-1.4231238506574242,0.0,0.0,0.0,-0.9975662080075606,0.0,-2.5756499729817737,0.0,0.0,0.7772873135581414,0.3533412407073171,0.0,-1.9445138607795265,-1.4444965997457795,-1.289855455294334,1.560244365252403,0.0,0.0,-0.9646070238084903,0.0,-1.165304102866013,-3.0184381936381657,0.0,0.0,-0.28452223315272884,0.3725066919865566,0.0,-3.68199206624121,2.505236777964961,-0.6885384280960702,-1.591545237597495,0.0,1.012414151235574,-0.04269741495993029,-0.22016826255900313,0.0,0.05168158513934856,0.0,-0.07887535021552017,3.0133504443210395,0.0,0.0,0.0,0.0,-1.9440007372603274,-0.5042563649131506,0.0,0.0,0.0,0.0,0.0,0.0,2.167521438369236,0.0,0.7010271586861208,-2.0212573744090085,0.23096278631655362,0.0,-1.0768551700737379,0.0,2
